fid,year2,year,aggplot_id,site,date,VOLUME,rededge,BGI2,blue,HI,TVI,RGBVI,GR,IHS,GLI,GNDVI,nir,red,green,NGBDI,NDVI,HUE,NDRE,SI,SCI,MGRVI,RVI,DVI,GRVI,NGRDI,BI,GLA,VARI,CIG,CIRE,PSRI,CVI,EXG,BGI,EVI,LAI,CCgrs,CCgrswd
611,2023,2023,134,Millville,06-21-2023,0.0459086857736111,0.00136872159782797,0.609668016433716,4.2402173858135e-4,1.2905455827713,0.0747130289673805,0.216451898217201,1.05662536621094,6.187503458932e-4,0.0908704102039337,0.486197590827942,0.00212073302827775,7.3399092070758e-4,7.0504751056432e-4,0.242492243647575,0.46394219994545,2.4819826194288903e-9,0.205881908535957,0.268614768981934,0.268614768981934,-0.0550245642662048,2.7309410572052,6.806391174905e-4,-0.0275331418961287,-0.0275331418961287,6.3526362646371e-4,0.0908704102039337,-0.0391178764402866,1.89254689216614,0.518517136573792,0.030119264498353,2.97191977500916,2.3321130720432e-4,0.609668016433716,0.00318590318784118,0.26,60,60
611,2023,2023,134,Millville,07-06-2023,0.0273690577596426,0.00120835728012025,0.587149798870087,3.6031796480529e-4,1.3152676820755,0.0779716521501541,0.231638625264168,1.06519877910614,5.428564036265e-4,0.0954998061060905,0.519008100032806,0.00200799526646733,6.5382826142013e-4,0.00061921362066641005,0.260120511054993,0.50053608417511,2.2540207478272102e-9,0.241553127765656,0.292348027229309,0.292348027229309,-0.0630775317549706,3.00429344177246,7.8180752461776e-4,-0.031570203602314,-0.031570203602314,5.5895477999001e-4,0.0954998061060905,-0.0439522452652454,2.15807414054871,0.636967837810516,0.0332568921148777,3.35201859474182,2.1074149117339e-4,0.587149798870087,0.00330678233876824,0.26,60,60
611,2023,2023,134,Millville,07-26-2023,0.0195369850844145,0.00191762612666935,0.638841331005096,7.0029922062531e-4,2.95404577255249,0.0401024036109447,0.0731341764330864,1.3490241765976,0.00108948582783341,0.0020842810627073,0.374082028865814,0.00240496243350208,0.00147124158684164,0.0010923525551334,0.220374405384064,0.23869563639164,4.61719764643931e-8,0.111499831080437,0.356525719165802,0.356525719165802,-0.290746539831161,1.62707018852234,4.8260562471114e-4,-0.148582652211189,-0.148582652211189,0.00113405776210129,0.0020842810627073,-0.2043586820364,1.1953067779541,0.250984340906143,0.199471890926361,2.96069025993347,9.22621529753087e-6,0.638841331005096,0.00230233883485198,0.26,60,60
611,2023,2023,134,Millville,07-27-2023,0.0124970013275743,0.00194106576964259,0.64765065908432,7.3323311517015e-4,3.08587193489075,0.0344326980412006,0.0605116188526154,1.36651802062988,0.00113305903505534,-0.003771215910092,0.361259907484055,0.00239032274112105,0.00153729983139783,0.00112741021439433,0.213849559426308,0.218292504549026,5.15893177066573e-8,0.103511944413185,0.35670480132103,0.35670480132103,-0.302497029304504,1.55850172042847,4.4479506323114e-4,-0.154876470565796,-0.154876470565796,0.00117972993757576,-0.003771215910092,-0.21347887814045,1.1311639547348,0.230927675962448,0.21307560801506,2.90532493591309,-1.76303619809914e-5,0.64765065908432,0.00211100676096976,0.26,60,60
611,2023,2023,134,Millville,09-26-2023,0.0569904446601868,0.00178808264899999,0.578822433948517,4.5800069347024e-4,1.60768175125122,0.0911653712391853,0.210189536213875,1.12523889541626,7.2217470733448e-4,0.0785583183169365,0.528236389160156,0.00300054252147675,8.8960956782102e-4,8.2562217721715e-4,0.266766905784607,0.489337623119354,6.29830099185824e-9,0.213341176509857,0.310410648584366,0.310410648584366,-0.11745073646307,2.91648197174072,9.0389500837773e-4,-0.0589293017983437,-0.0589293017983437,7.494052988477e-4,0.0785583183169365,-0.0816037058830261,2.2394118309021,0.542398273944855,0.0622668862342834,3.3676176071167,2.5132880546152e-4,0.578822433948517,0.00400868291035295,0.26,60,60
611,2023,2023,134,Millville,10-30-2023,0.103911586105824,0.00187387340702116,0.552598834037781,4.0326462476514e-4,0.268450438976288,0.156164407730103,0.372713923454285,0.836822211742401,6.0197350103408e-4,0.181793764233589,0.625677645206451,0.00329949101433158,6.0028565349057e-4,7.8622036380693e-4,0.288162738084793,0.679551362991333,-5.391295854195731e-9,0.289294451475143,0.209755688905716,0.209755688905716,0.176282733678818,5.24125003814697,0.00135454838164151,0.0888369753956795,0.0888369753956795,6.3209666404873e-4,0.181793764233589,0.127869233489037,3.34298825263977,0.814104974269867,-0.0671250373125076,3.54994654655457,4.4093892211094e-4,0.552598834037781,0.00630663521587849,0.26,60,60
611,2023,2023,134,Millville,11-17-2023,0.0799397677183151,0.00197569886222482,0.527055323123932,3.6071520298719e-4,0.935105741024017,0.144195139408112,0.314632445573807,0.990931808948517,6.1242771334946e-4,0.131054416298866,0.662040889263153,0.00327717955224216,7.0119241718202e-4,7.4272498022764e-4,0.309181958436966,0.664171934127808,2.13073612573278e-12,0.273143410682678,0.315831005573273,0.315831005573273,0.00593511294573545,4.90745258331299,0.00122981506865472,0.00296758185140789,0.00296758185140789,6.451437366195e-4,0.131054416298866,-0.00107058230787516,3.91274333000183,0.748979866504669,-0.00200736639089882,4.50003528594971,2.9504770645871e-4,0.527055323123932,0.00604956224560738,0.26,60,60
615,2022,2022,138,Millville,06-10-2022,0.0118406349793077,0.00176948355510831,0.710149049758911,8.927906746976e-4,2.47110366821289,0.0254632625728846,0.0743290930986404,1.21161198616028,0.0012253049062565,0.0194703638553619,0.258641362190247,0.00216548657044768,0.00152585096657276,0.00125602807383984,0.169488713145256,0.164700910449028,3.3423610545924e-8,0.0997743755578995,0.259810745716095,0.259810745716095,-0.189628422260284,1.39435195922852,3.9043760625645e-4,-0.0956822484731674,-0.0956822484731674,0.00125229242257774,0.0194703638553619,-0.141156643629074,0.697749614715576,0.221665278077126,0.152212455868721,2.06645250320435,9.78009120444767e-5,0.710149049758911,0.00150705652777106,0.21,10.67,25.33
615,2022,2022,138,Millville,07-08-2022,0.00827093981206417,0.00161717622540891,0.71200978755950906,7.4578839121386e-4,2.42221593856812,0.0291345901787281,0.0761228576302528,1.20174050331116,0.00102041231002659,0.0210524555295706,0.291252315044403,0.00194788537919521,0.0012718514772132,0.00104775722138584,0.16821762919426,0.199044585227966,2.2991358150648e-8,0.0908581539988518,0.252604931592941,0.252604931592941,-0.181729733943939,1.4970178604126,3.2162939896807e-4,-0.0916277393698692,-0.0916277393698692,0.00104323960840702,0.0210524555295706,-0.135922595858574,0.821878790855408,0.199876740574837,0.135824486613274,2.19864678382874,8.98268190212548e-5,0.71200978755950906,0.00159233738668263,0.21,10.67,25.33
615,2022,2022,138,Millville,07-19-2022,0.00548622291535139,0.00173928297590464,0.709575474262238,8.8233593851327e-4,2.5014979839325,0.0277208779007196,0.0709571838378906,1.21120083332062,0.00121592113282531,0.0178872551769018,0.272210627794266,0.00222486210986972,0.00152693409472704,0.00124149315524846,0.169881045818329,0.175616011023521,3.39147625538772e-8,0.119598135352135,0.256302654743195,0.256302654743195,-0.189301192760468,1.4260538816452,4.6899443259462e-4,-0.0955140888690948,-0.0955140888690948,0.00124541635159403,0.0178872551769018,-0.141661211848259,0.748047828674316,0.271689891815186,0.157482326030731,2.13105535507202,9.10690287128091e-5,0.709575474262238,0.00162282469682395,0.21,10.67,25.33
615,2022,2022,138,Millville,08-09-2022,0.00839883554726839,0.00201618648134172,0.69585657119751,9.3344703782349e-4,2.64287424087524,0.0341245383024216,0.0682597532868385,1.2451399564743,0.00131326809059829,0.0135094346478581,0.29569137096405,0.00251644221134484,0.00167279818560928,0.00133716419804841,0.179345011711121,0.191274076700211,4.58928113289403e-8,0.107221946120262,0.281747281551361,0.281747281551361,-0.215801134705544,1.47302567958832,4.8125372268259e-4,-0.109186939895153,-0.109186939895153,0.00134753657039255,0.0135094346478581,-0.158887758851051,0.839664220809937,0.2401984333992,0.166946768760681,2.27849006652832,7.53480053390376e-5,0.69585657119751,0.00197439361363649,0.21,10.67,25.33
615,2022,2022,138,Millville,08-29-2022,0.0113897994160652,0.00219975621439517,0.699843287467957,0.00100513745564967,2.54369449615479,0.038780614733696,0.0726340487599373,1.22570312023163,0.0013995572226122,0.0170834735035896,0.302836328744888,0.00277619366534054,0.00176566641312093,0.00143674982246011,0.176579043269157,0.203597605228424,4.89904756761916e-8,0.108224764466286,0.269877970218658,0.269877970218658,-0.200750678777695,1.51129329204559,5.1733397413045e-4,-0.101407550275326,-0.101407550275326,0.00143511430360377,0.0170834735035896,-0.148697271943092,0.868766844272614,0.242717579007149,0.155306026339531,2.27526903152466,1.0578131332295e-4,0.699843287467957,0.0021787122823298,0.21,10.67,25.33
615,2022,2022,138,Millville,09-09-2022,0.00835711602121592,0.00209873961284757,0.677713811397552,8.5586454952135e-4,2.33960103988647,0.05040492862463,0.0949186310172081,1.21229982376099,0.00121648574713618,0.0268939435482025,0.343816339969635,0.00265497155487537,0.00153456046245992,0.00126997625920922,0.192098423838615,0.253553092479706,3.56100500198409e-8,0.116244085133076,0.280292242765427,0.280292242765427,-0.190175458788872,1.6793600320816,5.3616875084117e-4,-0.0959633886814117,-0.0959633886814117,0.00124865560792387,0.0268939435482025,-0.138735756278038,1.04792726039886,0.263068318367004,0.135786443948746,2.44644927978516,1.4397512131836e-4,0.677713811397552,0.00256209331564605,0.21,10.67,25.33
615,2022,2022,138,Millville,09-26-2022,0.0135510480031371,0.0022941380739212,0.688925266265869,9.9741842132061e-4,2.40640139579773,0.0455091893672943,0.0862210541963577,1.2143132686615,0.00139571132604033,0.0232779867947102,0.317330926656723,0.00298401946201921,0.00173977483063936,0.00145331176463515,0.184185013175011,0.223729148507118,4.32456417343019e-8,0.119848020374775,0.271072238683701,0.271072238683701,-0.191774398088455,1.57642030715942,5.8555253781378e-4,-0.0967854186892509,-0.0967854186892509,0.00142958527430892,0.0232779867947102,-0.141009300947189,0.929677128791809,0.272334843873978,0.143135264515877,2.33265900611877,1.4191503578331e-4,0.688925266265869,0.00244924821890891,0.21,10.67,25.33
619,2024,2024,190,BlueCreek,07-18-2024,0.0283557251095772,0.00231400947086513,0.645470321178436,0.00100217468570918,2.47636914253235,0.038148570805788,0.102290041744709,1.2606360912323,0.00150732242036611,0.0237029939889908,0.29952934384346,0.00294035882689059,0.00196763104759157,0.00155619287397712,0.215457990765572,0.186991423368454,6.83450309679756e-8,0.114066161215305,0.322663187980652,0.322663187980652,-0.227561593055725,1.4599986076355,5.9515266912058e-4,-0.115293234586716,-0.115293234586716,0.0015582813648507,0.0237029939889908,-0.161623015999794,0.855223059654236,0.257504940032959,0.177856177091599,2.3470182418823202,1.4900651876814e-4,0.645470321178436,0.00228079501539469,0.03,6.67,6.67
619,2024,2024,190,BlueCreek,07-31-2024,0.0397378392517567,0.00244067818857729,0.661661267280579,0.00108355097472668,2.54868245124817,0.0373003222048283,0.0897128283977509,1.26142239570618,0.00159567885566503,0.0193903706967831,0.29028794169426,0.00298037123866379,0.00206549419090152,0.00163780536968261,0.203614726662636,0.180250033736229,7.30802440784828e-8,0.0983302816748619,0.312025636434555,0.312025636434555,-0.228152811527252,1.4397679567337,5.3448200924322e-4,-0.115600869059563,-0.115600869059563,0.0016455672448501,0.0193903706967831,-0.163467779755592,0.818044304847717,0.218107104301453,0.175309002399445,2.29636430740356,1.2449071800801e-4,0.661661267280579,0.0022598160430789,0.03,6.67,6.67
619,2024,2024,190,BlueCreek,08-30-2024,0.0366273075342178,0.00303067546337843,0.696243405342102,0.00133742578327656,2.66326570510864,0.0479056090116501,0.0684339478611946,1.25246846675873,0.00190083717461675,0.0129208555445075,0.299314469099045,0.003595813177526,0.00243614916689694,0.00192755507305264,0.179076060652733,0.188261836767197,9.84071135690101e-8,0.0840456038713455,0.285277277231216,0.285277277231216,-0.221389159560204,1.46384871006012,5.5385258747264e-4,-0.112085253000259,-0.112085253000259,0.00195278658065945,0.0129208555445075,-0.162330448627472,0.85434764623642,0.183514818549156,0.162134617567062,2.34308934211731,9.65891304076649e-5,0.696243405342102,0.00280729215592146,0.03,6.67,6.67
620,2022,2022,142,Millville,06-10-2022,0.0183717794716358,0.00176813604775816,0.698869287967682,8.7210297351703e-4,2.4270906448364298,0.0258529521524906,0.081803098320961,1.2147102355957,0.00121340318582952,0.0221218578517437,0.259226739406586,0.00218140985816717,0.00151608267333359,0.00125440559349954,0.177253618836403,0.164061114192009,3.32523413248964e-8,0.0974395647644997,0.268124878406525,0.268124878406525,-0.192089274525642,1.39251935482025,3.860599535983e-4,-0.0969473421573639,-0.0969473421573639,0.00124263484030962,0.0221218578517437,-0.141632318496704,0.699881434440613,0.215918093919754,0.153455764055252,2.07592368125916,1.1192630336154e-4,0.698869287967682,0.00154793984256685,0.84,42.67,44
620,2022,2022,142,Millville,07-08-2022,0.0223866142332554,0.00183091324288398,0.683371543884277,7.8363670036196e-4,1.70722222328186,0.0608429498970509,0.136641710996628,1.11164140701294,0.00106584245804697,0.0537847243249416,0.35335373878479,0.0024290110450238,0.0012693166499957401,0.00114664493594319,0.188091829419136,0.307388573884964,1.32667139496334e-8,0.140692010521889,0.238205850124359,0.238205850124359,-0.10544428229332,1.88762211799622,5.7368061970919e-4,-0.0528695061802864,-0.0528695061802864,0.00108720315620303,0.0537847243249416,-0.0782017335295677,1.09288120269775,0.32745423913002,0.0714698135852814,2.25484395027161,2.3256763233803e-4,0.683371543884277,0.00271843327209353,0.84,42.67,44
620,2022,2022,142,Millville,07-19-2022,0.0304315183311701,0.00170148990582675,0.683966100215912,7.99841072876e-4,1.70603156089783,0.0621142759919167,0.136464178562164,1.11114513874054,0.00108663982246071,0.0538862310349941,0.348425894975662,0.0024694015737623,0.0012891897931695,0.00117083173245192,0.187672391533852,0.302182585000992,1.40318459074251e-8,0.176063001155853,0.236974984407425,0.236974984407425,-0.105002701282501,1.86607921123505,7.2018144419416e-4,-0.0526468679308891,-0.0526468679308891,0.00110665615648031,0.0538862310349941,-0.0777524262666702,1.06948971748352,0.42737004160881,0.0770071744918823,2.25778722763062,2.3978257377166e-4,0.683966100215912,0.00279004615731537,0.84,42.67,44
620,2022,2022,142,Millville,08-09-2022,0.0318803228437901,0.00191702705342323,0.657605051994324,7.6739396899938e-4,1.38552343845367,0.0782543793320656,0.175699904561043,1.06531071662903,0.00106130761560053,0.0742074996232986,0.382690280675888,0.00273599498905241,0.00123942433856428,0.0011853005271405,0.206560015678406,0.35690313577652,7.50182405084843e-9,0.16752427816391,0.238856136798859,0.238856136798859,-0.0631822645664215,2.10995149612427,7.4585055699572e-4,-0.031622726470232,-0.031622726470232,0.00108381977770478,0.0742074996232986,-0.0466842204332352,1.23986482620239,0.402472466230392,0.0409213304519653,2.32523441314697,3.2025438849814e-4,0.657605051994324,0.00338448584079742,0.84,42.67,44
620,2022,2022,142,Millville,08-29-2022,0.0270734615623951,0.00210463535040617,0.658354222774506,8.1523711560294e-4,1.43129885196686,0.0906539037823677,0.172890767455101,1.07339644432068,0.00112685502972454,0.0719281882047653,0.402917146682739,0.00305907125584781,0.00131656299345195,0.00126271788030863,0.206014946103096,0.375051319599152,9.5971710578624e-9,0.180649071931839,0.240923330187798,0.240923330187798,-0.070709690451622,2.20026278495789,8.8309391867369e-4,-0.0353991501033306,-0.0353991501033306,0.00115062564145774,0.0719281882047653,-0.0519132912158966,1.34961891174316,0.440956503152847,0.0447943545877934,2.45121216773987,3.3001802512444e-4,0.658354222774506,0.00392187479883432,0.84,42.67,44
620,2022,2022,142,Millville,09-09-2022,0.0454167760908604,0.00217039813287556,0.645746350288391,7.8692962415516e-4,1.2980717420578,0.102537073194981,0.187165021896362,1.05101323127747,0.00109828938730061,0.0797733515501022,0.426636695861816,0.00316002522595227,0.00127248791977763,0.00124274170957506,0.215254098176956,0.406791776418686,6.1989160471398505e-9,0.184419885277748,0.236255690455437,0.236255690455437,-0.0497136637568474,2.371497631073,9.5273490296676e-4,-0.0248722098767757,-0.0248722098767757,0.0011230445234105,0.0797733515501022,-0.0367937460541725,1.4881899356842,0.452242225408554,0.0297603122889996,2.55032968521118,3.5125116119161e-4,0.645746350288391,0.00436430471017957,0.84,42.67,44
620,2022,2022,142,Millville,09-26-2022,0.0556612312793732,0.00201924704015255,0.62760603427887,6.9544243160635e-4,1.15634071826935,0.104071110486984,0.215332940220833,1.02835583686829,9.8242296371609e-4,0.09382164478302,0.453531116247177,0.00314325420185924,0.00111493421718478,0.00114364374894649,0.228798598051071,0.446312874555588,2.33729924303816e-9,0.212902545928955,0.239106073975563,0.239106073975563,-0.027954014018178,2.61214828491211,9.9398440215736e-4,-0.0139797385782003,-0.0139797385782003,0.00100694480352104,0.09382164478302,-0.0201078038662672,1.65986061096191,0.540981411933899,0.0165117159485817,2.60641074180603,3.7127756513655e-4,0.62760603427887,0.00438145082443953,0.84,42.67,44
620,2023,2023,142,Millville,05-03-2023,0.044722493737936,0.00195715972222388,0.600565791130066,6.883677560836e-4,1.49226117134094,0.0748474225401878,0.204180091619492,1.09796178340912,0.00103142927400768,0.0807631090283394,0.387819200754166,0.00280566699802876,0.00125575275160372,0.00115191796794534,0.249558165669441,0.347338378429413,1.21796777108329e-8,0.157207384705544,0.289172112941742,0.289172112941742,-0.0931843817234039,2.06437516212463,6.9803418591618e-4,-0.0466937758028507,-0.0466937758028507,0.00106083648279309,0.0807631090283394,-0.065327525138855,1.26700866222382,0.373063027858734,0.0594295524060726,2.45759677886963,3.447689814493e-4,0.600565791130066,0.00330242910422385,0.42,65.33,65.33
620,2023,2023,142,Millville,05-11-2023,0.0501608848571777,0.00198807218112051,0.579436182975769,6.4389110775664e-4,1.06310880184174,0.105992928147316,0.259176939725876,1.0127512216568,9.5469719963148e-4,0.112243749201298,0.447476357221603,0.00308583304286003,0.00111603806726635,0.00111289299093187,0.266274631023407,0.444141715764999,1.4590423313976e-9,0.195417329668999,0.269008964300156,0.269008964300156,-0.0126699479296803,NA,9.4236427685245e-4,-0.00633522868156433,-0.00633522868156433,9.8042550962418e-4,0.112243749201298,-0.00903486087918282,1.61975455284119,0.485760748386383,0.00738794542849064,2.5518274307251,4.4858353794552e-4,0.579436182975769,0.00443380000069737,0.42,65.33,65.33
620,2023,2023,142,Millville,06-05-2023,0.0869033634662628,0.00176245416514575,0.500105500221252,4.4169704779051e-4,0.211158871650696,0.152936935424805,0.432450920343399,0.800017058849335,6.7720364313572e-4,0.214273288846016,0.563820421695709,0.0033343737013638,6.9627561606466e-4,9.0247578918933e-4,0.333239614963531,0.638328969478607,-1.11923768031374e-8,0.302866667509079,0.237061530351639,0.237061530351639,0.219491884112358,4.52988719940186,0.00146966963075101,0.111100569367409,0.111100569367409,7.0547789800912e-4,0.214273288846016,0.153391927480698,2.5852677822113,0.868891537189484,-0.103561662137508,2.7546110153198202,5.9760798467323e-4,0.500105500221252,0.00608136970549822,0.42,65.33,65.33
620,2023,2023,142,Millville,06-21-2023,0.125807404518127,0.00134045816957951,0.568186938762665,3.4237379441037e-4,0.437080949544907,0.104526467621326,0.337089478969574,0.877623736858368,4.9587956164032e-4,0.161766901612282,0.569560289382935,0.00238797068595886,5.2685249829664e-4,6.2893459107726e-4,0.27535817027092,0.613806128501892,-3.55131302143263e-9,0.27091458439827,0.221204370260239,0.221204370260239,0.129800856113434,4.17874622344971,9.4977248227223e-4,0.0651761218905449,0.0651761218905449,5.1020993851125e-4,0.161766901612282,0.0934908241033554,2.64641141891479,0.743162930011749,-0.0586931370198727,3.07360887527466,3.3765615080483e-4,0.568186938762665,0.00423820782452822,0.42,65.33,65.33
620,2023,2023,142,Millville,07-06-2023,0.0669169127941132,0.00116052979137748,0.567809879779816,3.0849347240291e-4,1.12590265274048,0.0870006904006004,0.265208750963211,1.02713346481323,4.7000890481285e-4,0.112910978496075,0.574120461940765,0.00210455269552767,5.5522081675007e-4,5.5775040527805e-4,0.275664865970612,0.568147599697113,7.63990981589302e-10,0.288341522216797,0.290413528680801,0.290413528680801,-0.0267654936760664,3.63121223449707,9.0379186440259e-4,-0.0133851431310177,-0.0133851431310177,4.843788628932e-4,0.112910978496075,-0.0186304431408644,2.69616389274597,0.810336828231812,0.0131984557956457,3.68026947975159,2.2405498020816e-4,0.567809879779816,0.00364086404442787,0.42,65.33,65.33
620,2023,2023,142,Millville,07-26-2023,0.0201122779399157,0.00194090430159122,0.62918496131897,6.6779338521882e-4,3.05356478691101,0.0433663986623287,0.0699751675128937,1.37593054771423,0.0010660394327715,-0.00246872403658926,0.400998026132584,0.0025110284332186,0.00146739394403994,0.00106257386505604,0.227607682347298,0.257691115140915,4.92009277763827e-8,0.123382076621056,0.371883481740952,0.371883481740952,-0.308720320463181,1.69429624080658,5.3181260591372e-4,-0.158224567770958,-0.158224567770958,0.00111597974319011,-0.00246872403658926,-0.215591996908188,1.33888721466064,0.281495660543442,0.209696918725967,3.21393585205078,-1.09343136500684e-5,0.62918496131897,0.00245059072040021,0.42,65.33,65.33
620,2023,2023,142,Millville,07-27-2023,0.0136328618973494,0.00206846371293068,0.628822088241577,7.3464057641103e-4,3.09172749519348,0.0434411466121674,0.0680046379566193,1.38504183292389,0.00116886699106544,-0.00423713633790612,0.386490970849991,0.00262797065079212,0.00161097967065871,0.00115979311522096,0.22788117825985,0.240438207983971,6.00712581899643e-8,0.118831686675549,0.374293357133865,0.374293357133865,-0.314679086208344,1.63309717178345,5.6083273375406e-4,-0.161440268158913,-0.161440268158913,0.0012219634372741,-0.00423713633790612,-0.219633385539055,1.25993573665619,0.269713938236237,0.214265316724777,3.13774228096008,-1.94298809219617e-5,0.628822088241577,0.00254949601367116,0.42,65.33,65.33
620,2023,2023,142,Millville,09-26-2023,0.0456651337444782,0.00195015023928136,0.640823245048523,6.7008222686126e-4,2.59728312492371,0.05693668872118,0.0977857336401939,1.28302526473999,0.00102015840820968,0.0183013882488012,0.40981188416481,0.00267415097914636,0.00134129344951361,0.00105800002347678,0.218900322914124,0.303833663463593,3.21347819465245e-8,0.131134122610092,0.328982144594193,0.328982144594193,-0.244185999035835,1.87287664413452,6.0604250757023e-4,-0.123969368636608,-0.123969368636608,0.00105761375743896,0.0183013882488012,-0.172956898808479,1.38874995708466,0.301851212978363,0.160703673958778,2.99873542785645,8.32452278700657e-5,0.640823245048523,0.00291568716056645,0.42,65.33,65.33
620,2023,2023,142,Millville,10-30-2023,0.142860546708107,0.00193955621216446,0.614319324493408,4.9306527944281e-4,0.973718583583832,0.120113343000412,0.239101454615593,0.99314284324646,7.0735899498686e-4,0.106871396303177,0.566719710826874,0.00312726316042244,7.7210593735799e-4,8.6774199735373e-4,0.238912239670753,0.574365079402924,-1.06829656232321e-10,0.24572180211544,0.234811410307884,0.234811410307884,0.00688066054135561,3.69886255264282,0.00106496887747198,0.0034403707832098,0.0034403707832098,7.3241756763309e-4,0.106871396303177,0.00466311909258366,2.61594939231873,0.651541590690613,-0.00305196829140186,3.42328023910522,3.0234310543164e-4,0.614319324493408,0.00507303886115551,0.42,65.33,65.33
620,2023,2023,142,Millville,11-17-2023,0.121275290846825,0.00179848098196089,0.6057368516922,3.9727619150653e-4,1.28251814842224,0.117540493607521,0.216502323746681,1.0561398267746,6.0161377768963e-4,0.0892818197607994,0.622826933860779,0.00284774438478053,6.918350700289e-4,7.0494157262146e-4,0.245534092187881,0.604452908039093,9.77495084875102e-10,0.246397420763969,0.280057728290558,0.280057728290558,-0.0545663274824619,4.05628871917725,0.00103755434975028,-0.0273035019636154,-0.0273035019636154,6.2316242838278e-4,0.0892818197607994,-0.039258424192667,3.30260562896729,0.653918743133545,0.0219247974455357,4.35688161849976,2.0436783961486e-4,0.6057368516922,0.00503924395889044,0.42,65.33,65.33
622,2024,2024,144,Millville,06-05-2024,0.0727045610547066,0.00140088750049472,0.573069214820862,4.242863797117e-4,0.563210964202881,0.0809449702501297,0.315992385149002,0.906790554523468,6.163049256429e-4,0.148307785391808,0.457111388444901,0.00220889365300536,6.6645425977185e-4,7.7150028664618e-4,0.271399855613708,0.502098023891449,-3.93298060785696e-9,0.208986043930054,0.228193506598473,0.228193506598473,0.0975327640771866,3.01685500144958,6.8180175730958e-4,0.0488829091191292,0.0488829091191292,6.3473801128566e-4,0.148307785391808,0.0700287669897079,1.68399703502655,0.528400361537933,-0.0523421801626682,2.28287839889526,3.7778305704705e-4,0.573069214820862,0.00325992563739419,1.2,68,68
622,2024,2024,144,Millville,06-25-2024,0.0321343429386616,0.00149057630915195,0.590304970741272,4.7194500803016e-4,1.32412147521973,0.0681798905134201,0.228867501020432,1.0653760433197,7.1093189762905e-4,0.0933085754513741,0.435906141996384,0.00215140334330499,8.5071055218577e-4,8.1644748570397e-4,0.257620394229889,0.416189283132553,4.0460497174876805e-9,0.177838608622551,0.280728459358215,0.280728459358215,-0.0632432475686073,2.42576813697815,6.0954067157581e-4,-0.0316533073782921,-0.0316533073782921,7.3196011362597e-4,0.0933085754513741,-0.0445762239396572,1.54550933837891,0.432612419128418,0.0372190475463867,2.60502076148987,2.7770292945206e-4,0.590304970741272,0.00291507923975587,1.2,68,68
622,2024,2024,144,Millville,07-11-2024,0.0605803728103638,0.00196955166757107,0.621619343757629,7.0666149258613e-4,2.21345520019531,0.0527438409626484,0.135419011116028,1.22708892822266,0.0010818406008184,0.0387778915464878,0.367510974407196,0.00255458173342049,0.00140155770350248,0.00114359287545085,0.233335047960281,0.277059555053711,3.16169170844205e-8,0.120944030582905,0.324522614479065,0.324522614479065,-0.201834961771965,1.76647961139679,5.2985351067036e-4,-0.101966738700867,-0.101966738700867,0.00111884134821594,0.0387778915464878,-0.141930013895035,1.16211020946503,0.275168001651764,0.136044308543205,2.63617348670959,1.8025308963842e-4,0.621619343757629,0.00262108212336898,1.2,68,68
622,2024,2024,144,Millville,07-16-2024,0.0302025470882654,0.00225143018178642,0.602172791957855,8.1672007218003e-4,2.50872159004211,0.0456475429236889,0.121628008782864,1.30020582675934,0.0013207372976467,0.0249536223709583,0.353508800268173,0.00287994416430593,0.00178252893965691,0.00136333680711687,0.248304814100266,0.229359209537506,6.40590300804433e-8,0.118280686438084,0.366997122764587,0.366997122764587,-0.256653428077698,1.59524285793304,6.017560372129e-4,-0.130512580275536,-0.130512580275536,0.00138020038139075,0.0249536223709583,-0.176667630672455,1.09362304210663,0.268295556306839,0.184706881642342,2.71868515014648,1.3534010213334e-4,0.602172791957855,0.00260122329927981,1.2,68,68
623,2022,2022,145,Millville,06-10-2022,0.0125105315819383,0.0017981588607654,0.710544884204865,9.2540559126064e-4,2.53256988525391,0.0203225240111351,0.070699967443943,1.22157716751099,0.00127289479132742,0.0172369685024023,0.241403892636299,0.00215378310531378,0.00159060070291162,0.00130319583695382,0.169218093156815,0.143628776073456,3.70365391688665e-8,0.0880470499396324,0.264096885919571,0.264096885919571,-0.197512567043304,1.33543574810028,3.4386309562251e-4,-0.0997386947274208,-0.0997386947274208,0.00130144169088453,0.0172369685024023,-0.146719068288803,0.636449098587036,0.193095594644547,0.161575883626938,2.00433754920959,8.862376853358e-5,0.710544884204865,0.00133070477750152,0.5,22.67,24
623,2022,2022,145,Millville,07-08-2022,0.011722557246685,0.00191669969353825,0.711451470851898,9.2802848666906e-4,2.30236315727234,0.0327317640185356,0.0842654034495354,1.18806874752045,0.00125929608475417,0.0258414559066296,0.269416153430939,0.00228940322995186,0.00155087176244706,0.00129949825350195,0.168598711490631,0.186214834451675,3.16400345923284e-8,0.0868239253759384,0.247673660516739,0.247673660516739,-0.170643225312233,1.45765101909637,3.6049768095836e-4,-0.085951954126358,-0.085951954126358,0.00128517346456647,0.0258414559066296,-0.12738661468029,0.737536609172821,0.190158128738403,0.130286201834679,2.04785442352295,1.3369323278311e-4,0.711451470851898,0.00177533400710672,0.5,22.67,24
